word	raw_frequency	relative_frequency	zipf	number_of_letters	orth_neighbor_size	avg_orth_neighbor_freq	IPA_original	IPA	phon_neighbor_size	avg_phon_neighbor_freq	phonographic_distance
running	131012	619.265652618609	5.791876992665992	7	1.8	4.133135993003156	ɹʌnɪŋ	ɹʌnɪŋ	1.75	4.0115883570580415	0.09759004628655417
lives	130739	617.9752401131525	5.790971074930814	5	1.2	4.519299550266209	laɪvz	laɪvz	1.4	3.993992625318549	0.03630538659041943
lose	130671	617.6538186832219	5.790745130816699	4	1.0	4.707517482474461	luːz	luːz	1.0	4.10119334094886	0.0
damn	130458	616.6470133218216	5.790036632372164	4	1.6	4.555843185521393	dæm	dæm	1.0	4.261467081859815	0.040917578401319106
minute	129324	611.2868382991558	5.786245045036328	6	2.25	4.003788964243563	mɪnɪt	mɪnɪt	1.85	3.954036873627465	0.13391527602369713
earth	129280	611.0788597268478	5.786097259562104	5	1.85	4.351662142704891	ɜːθ	ɜːθ	1.35	4.201892029246056	0.07802964427917662
news	128722	608.4413132871233	5.784218695064517	4	1.8	3.9752969527441153	nuːz	nuːz	1.0	4.002449651722172	0.05422795743352362
special	128435	607.0847257813869	5.783249306184912	7	2.55	4.03861553822526	spɛʃəl	spɛʃəl	2.1	4.24976533278492	0.1685720875848394
law	127321	601.8190864734064	5.779465957113989	3	1.0	4.263068709576476	lɔː	lɔː	1.0	4.029593429273873	0.0
human	127290	601.6725561156439	5.779360202617871	5	1.9	3.825346926504787	hjuːmən	hjuːmən	1.95	3.883414177764647	0.11580105877673745
hot	126898	599.8196561078089	5.778020693499674	3	1.0	4.428248112490973	hɑːt	hɑːt	1.0	4.060381977661035	0.0
question	126640	598.6001453883663	5.777136817985893	8	2.8	4.202721468987481	kwɛstʃən	kwɛstʃən	2.6	4.137447900300286	0.21436086706932395
trust	126334	597.1537489536787	5.7760861631654175	5	1.65	4.226934467426266	tɹʌst	tɹʌst	1.75	4.1612377335083375	0.08724002140439224
parents	126123	596.156397163747	5.775360208590826	7	2.2	4.308810426970805	pɛɹənts	pɛɹənts	2.25	4.107772914540912	0.1534427129523618
lord	125633	593.8402721539532	5.773669646579609	4	1.4	4.323468228187586	lɔːɹd	lɔːɹd	1.55	4.122446961641701	0.05864724862876252
dinner	124855	590.1628328526886	5.770971855121155	6	1.75	4.049736002390685	dɪnɚ	dɪnɚ	1.6	3.9426337643592695	0.08563179563613207
plan	124000	586.1214310498849	5.767987601293829	4	1.35	4.381080323829895	plæn	plæn	1.4	4.155720168850204	0.046760266341765146
red	123957	585.9181792633111	5.7678369730566015	3	1.0	4.230270855541559	ɹɛd	ɹɛd	1.0	4.270745279668609	0.0
alive	122863	580.7470756700162	5.763987031604304	5	1.7	4.222566648553213	ɐlaɪv	ɐlaɪv	1.7	4.167096272023994	0.08787599745071195
feeling	122170	577.4714131561649	5.761530490008644	7	1.75	4.150658094145667	fiːlɪŋ	fiːlɪŋ	1.3	4.21384111809523	0.06840496663562232
air	121611	574.829139930706	5.759538775798886	3	1.2	4.519297441518599	ɛɹ	ɛɹ	1.0	4.083849826231524	0.013809728986132965
answer	120994	571.9127131326594	5.757329750650528	6	2.6	4.0520562961031406	ænsɚ	ænsɚ	1.8	4.286521204011782	0.15428195451530574
street	120809	571.038257771819	5.7566652055884	6	1.95	4.541870230727191	stɹiːt	stɹiːt	1.8	4.112413875735832	0.11070845748201902
control	120175	568.0414756162896	5.754380046932278	7	2.75	4.054508311724601	kəntɹoʊl	kəntɹoʊl	2.8	3.944306064094409	0.22242552207630711
hate	119032	562.6387595220153	5.750229646895508	4	1.0	4.640266290068682	heɪt	heɪt	1.0	4.45080279495944	0.0
stupid	118502	560.1335630828505	5.748291596280534	6	2.55	4.131504713289625	stuːpɪd	stuːpɪd	2.5	3.9043482331586574	0.19164232466584916
murder	114926	543.2305772970893	5.73498420747578	6	1.9	4.246732802262369	mɜːdɚ	mɜːdɚ	1.7	4.267075985725446	0.10158224397625269
safe	114687	542.100875506598	5.734080108677712	4	1.45	4.268996693088449	seɪf	seɪf	1.25	4.166528381579019	0.04516350682735066
hair	114118	539.4113344237966	5.731920067860278	4	1.4	4.721339100847434	hɛɹ	hɛɹ	1.0	4.000704784023398	0.0274468159977251
finally	112021	529.4992647390254	5.723865361384003	7	2.6	4.04665901375898	faɪnəli	faɪnəli	2.45	4.178686664607833	0.19217992391192548
hospital	111762	528.2750272338486	5.722860081080882	8	3.3	4.0683588275206	hɑːspɪɾəl	hɑːspɪɾəl	3.5	3.952059129989707	0.29994007972711706
uncle	111028	524.8055665048921	5.719998432864435	5	1.95	4.106307710101556	ʌŋkəl	ʌŋkəl	1.9	3.877249092821113	0.11640548458634568
meeting	110935	524.3659754316046	5.719634503838602	7	1.9	4.210329315340416	miːɾɪŋ	miːɾɪŋ	1.6	4.230025466853794	0.09584645751403965
sound	110227	521.0194111317392	5.716853903703292	5	1.7	4.521524701401892	saʊnd	saʊnd	1.7	4.199025524169427	0.08787599745071195
return	110190	520.8445200595712	5.716708099196549	6	2.5	4.169818046252816	ɹᵻtɜːn	ɹᵻtɜːn	2.2	4.191762659048535	0.1710107512498867
drive	110063	520.2442182713185	5.7162072623833	5	1.65	4.477965496854009	dɹaɪv	dɹaɪv	1.4	4.081142759254658	0.06738354882596351
win	108927	514.874589677184	5.711701458859097	3	1.0	4.04133403041679	wɪn	wɪn	1.0	4.233608908950461	0.0
sex	108158	511.23969144752783	5.708624564061675	3	1.2	4.214042935848875	sɛks	sɛks	1.0	4.111267630481717	0.013809728986132965
john	107716	509.150452152979	5.706846133780628	4	1.75	4.396827708163478	dʒɑːn	dʒɑːn	1.0	4.269523456945119	0.050915086964022194
poor	105780	499.999394971426	5.698969478814559	4	1.45	4.186117740268658	pʊɹ	pʊɹ	1.35	4.196039545062522	0.050845965363046246
write	105591	499.1060324676484	5.698192819017754	5	1.7	4.597804338510767	ɹaɪt	ɹaɪt	1.0	4.31991261641188	0.04759245834431439
boss	105345	497.9432431770172	5.697179843603561	4	1.05	4.101584407260557	bɔs	bɔs	1.45	4.007801690798512	0.028505129640038186
president	105316	497.8061663907232	5.697060271968994	9	2.45	3.968615151563804	pɹɛzɪdənt	pɹɛzɪdənt	2.7	3.9235642977442415	0.19612048561476234
leaving	105000	496.3125020986929	5.695755215201531	7	1.65	4.192241704766401	liːvɪŋ	liːvɪŋ	1.6	4.160077705693185	0.07877187337864364
looked	104229	492.66815029756816	5.692554487184362	6	1.7	4.084296545132244	lʊkt	lʊkt	1.45	4.159713215661058	0.07365091116201178
voice	103789	490.5883645744879	5.690717243705226	5	1.85	4.314079125804965	vɔɪs	vɔɪs	1.6	3.816760951706473	0.09245148270433987
future	103579	489.59573957029056	5.689837629952121	6	2.2	4.123786436402101	fjuːtʃɚ	fjuːtʃɚ	2.8	3.931332688830957	0.18424641668896877
dr	102907	486.4193395568589	5.687010833731485	2	1.0	4.077104931700244	dɑːktɚ	dɑːktɚ	1.85	3.992830044926764	0.046673544234652954
sick	102516	484.57116633475806	5.68535756854218	4	1.0	4.585608354811449	sɪk	sɪk	1.0	4.013564773747545	0.0
cold	102202	483.08695561419626	5.684025310760669	4	1.25	4.576591382170872	koʊld	koʊld	1.0	4.373937687949133	0.017234932416044447
weeks	102132	482.7560806127971	5.6837277526947325	5	1.6	3.953519670680931	wiːks	wiːks	1.35	3.974552833738456	0.06111592695866423
secret	101509	479.8112931003449	5.681070465543952	6	2.25	4.316637809802861	siːkɹᵻt	siːkɹᵻt	2.8	4.042906420669299	0.1877648650738282
land	101231	478.49724666621694	5.679879443134578	4	1.1	4.415616209160669	lænd	lænd	1.05	4.314982812407559	0.009746214253340695
master	100912	476.9894020169838	5.678508729780837	6	1.6	4.4007074804737005	mæstɚ	mæstɚ	1.6	4.140165702306061	0.07532659968687148
takes	100853	476.7105216586616	5.678254737510993	5	1.4	4.056012441243749	teɪks	teɪks	1.3	4.137346267441388	0.044572824808047515
road	100847	476.682160944256	5.6782288994654575	4	1.5	4.370587235130577	ɹoʊd	ɹoʊd	1.0	4.233210427401127	0.034202608007891724
fall	100655	475.7746180832755	5.677401269310316	4	1.4	4.62644473530216	fɔːl	fɔːl	1.0	4.271902221816957	0.0274468159977251
catch	100553	475.2924859383796	5.676960948438891	5	1.6	4.393142943697361	kætʃ	kætʃ	1.3	4.253556107998905	0.05825244869636276
honey	100438	474.7489055789382	5.676463972247231	5	1.55	4.3332833819202925	hʌni	hʌni	1.25	4.052397114924935	0.05198593067557854
dream	100414	474.63546272131566	5.676360183710246	5	1.75	4.311773667934385	dɹiːm	dɹiːm	1.55	4.322279379423977	0.08277842526207396
fast	99862	472.02627699599685	5.673966175830515	4	1.3	4.249598028921411	fæst	fæst	1.3	4.051815928197874	0.037670065691611014
shut	99376	469.72905912914	5.671847428033068	4	1.4	4.401655215102827	ʃʌt	ʃʌt	1.1	4.118684906587553	0.03318483744096277
class	98601	466.0658001850782	5.668447235659819	5	1.4	4.277262562843786	klæs	klæs	1.1	3.9419452669968793	0.03318483744096277
shoot	98182	464.0852769624177	5.666597790708614	5	1.55	4.756465983811863	ʃuːt	ʃuːt	1.0	4.285798750925338	0.03756514969262124
learn	97860	462.5632519559818	5.665171127555512	5	1.55	4.167486553131655	lɜːn	lɜːn	1.05	4.12607394255777	0.04046419237479645
eye	97833	462.4356287411564	5.665051287284417	3	1.2	4.454146811564859	aɪ	aɪ	1.0	4.190947919905375	0.013809728986132965
sign	97653	461.5848073089872	5.664251505930915	4	1.75	4.036740607067334	saɪn	saɪn	1.0	4.259251624604032	0.050915086964022194
piece	97252	459.6893662295436	5.662464457543553	5	1.8	4.40840237543474	piːs	piːs	1.0	4.07136714698093	0.05422795743352362
sense	96724	457.1936233618473	5.660100164509606	5	1.75	4.399483859475863	sɛns	sɛns	1.1	4.278996041850393	0.05677502232355551
beat	96370	455.52034121191457	5.658507775115481	4	1.0	4.5065568424912215	biːt	biːt	1.0	4.511012374780266	0.0
feet	96088	454.18738763484953	5.657235070093668	4	1.5	4.5417641486275935	fiːt	fiːt	1.0	4.525205066711888	0.034202608007891724
sounds	95878	453.1947626306521	5.656284882273111	6	1.65	4.407797913806826	saʊndz	saʊndz	1.65	4.089098312052681	0.08160146574600285
dance	95107	449.5504108295275	5.6527783988891365	5	1.55	4.423452259523009	dæns	dæns	1.3	4.144555505470288	0.05484804124907968
song	94973	448.9170215411348	5.652166072813635	4	1.0	4.15374724518382	sɔŋ	sɔŋ	1.5	4.47657638646651	0.027693846524167887
throw	94931	448.71849654029535	5.651973971872767	5	1.85	4.086297077963254	θɹoʊ	θɹoʊ	1.1	4.109297877356882	0.06342546000316937
touch	94879	448.4727036821132	5.651736014824941	5	1.65	4.359474852403767	tʌtʃ	tʌtʃ	1.75	4.221510195660793	0.08724002140439224
clean	94513	446.7427001033692	5.6500574647462845	5	1.85	4.033616177928552	kliːn	kliːn	1.45	4.140891956475436	0.08381987867127082
calling	94359	446.0147751002911	5.649349245793401	7	1.8	4.227227652457843	kɔːlɪŋ	kɔːlɪŋ	1.55	4.13703894915493	0.0861848740191056
cool	94295	445.7122608132976	5.649054580979422	4	1.2	4.1187198332995205	kuːl	kuːl	1.0	4.011466931436948	0.013809728986132965
picture	94217	445.3435715260243	5.648695187715104	7	2.5	3.951696964781009	pɪktʃɚ	pɪktʃɚ	1.85	4.0738718103049525	0.1506199293413513
perfect	94078	444.68654830896025	5.6480539923148	7	2.6	4.230652719117402	pɜːfɛkt	pɜːfɛkt	2.8	3.978597503367548	0.2121251715379749
ship	93758	443.1739768739928	5.64657425074601	4	1.1	4.3479958817811815	ʃɪp	ʃɪp	1.0	4.193680637337516	0.006926855176519928
promise	93525	442.0726357979072	5.645493633001836	7	2.2	4.424973749492992	pɹɑːmɪs	pɹɑːmɪs	2.2	4.185501811411404	0.15060405267321686
straight	93120	440.1582875755265	5.643608883437406	8	2.85	4.312446650289459	stɹeɪt	stɹeɪt	1.7	4.177691996055203	0.16462259077114352
report	92865	438.9529572132868	5.642417979200179	6	1.85	4.14646969819029	ɹᵻpoːɹt	ɹᵻpoːɹt	2.2	4.272950947319241	0.12635897857845071
building	92744	438.3810161394397	5.641851738988179	8	2.3	3.945023817604056	bɪldɪŋ	bɪldɪŋ	1.85	4.029669303714945	0.1372745894259933
figure	92716	438.2486661388801	5.641720602941747	6	2.45	4.314303277565271	fɪɡjɚ	fɪɡjɚ	2.1	4.257690085492699	0.1618567450428248
jack	92691	438.1304964955232	5.641603483716331	4	1.25	4.355494892383963	dʒæk	dʒæk	1.35	4.327198688316131	0.03700543083794916
yesterday	92451	436.9960679192977	5.64047752921611	9	3.95	4.235234194518097	jɛstɚdeɪ	jɛstɚdeɪ	4.0	4.068395967051548	0.37283409438209225
pull	92422	436.8589911330037	5.640341278491791	4	1.5	4.184607116524633	pʊl	pʊl	1.15	4.331600487918928	0.04285112355695086
follow	92068	435.18570898307104	5.63867462517427	6	2.2	4.206156797268198	fɑːloʊ	fɑːloʊ	1.8	3.967508440265195	0.12765401162040263
decided	90807	429.2252321721524	5.632685244214312	7	1.85	3.9578277523669647	dᵻsaɪdᵻd	dᵻsaɪdᵻd	2.45	3.77016184690784	0.14020838564391866
movie	90669	428.57293574082274	5.632024741998539	5	1.9	3.9698693047936495	muːvi	muːvi	1.75	3.841087774194532	0.10443969574055921
strong	90460	427.5850375223596	5.631022499541492	6	1.9	4.391175894139122	stɹɔŋ	stɹɔŋ	1.85	4.067471382147053	0.1101339676391726
bet	90457	427.5708571651568	5.63100809643459	3	1.0	4.481198416064602	bɛt	bɛt	1.0	4.135763711134283	0.0
funny	90395	427.2777964496318	5.630710325230147	5	1.7	4.087233820104897	fʌni	fʌni	1.3	4.185144676693622	0.0650308213217663
court	90317	426.9091071623585	5.630335419615776	5	1.85	4.450421342372183	koːɹt	koːɹt	1.45	3.9557733957475634	0.08381987867127082
worth	90038	425.5903339424963	5.628991755651872	5	1.9	4.351728231986922	wɜːθ	wɜːθ	1.3	4.266893616151148	0.07846829182318193
film	89910	424.9853053685093	5.6283739137969	4	1.85	4.054112132052961	fɪlm	fɪlm	1.6	4.23204628319303	0.09245148270433987
age	89212	421.6860089259866	5.624989191844742	3	1.0	4.109475669602551	eɪdʒ	eɪdʒ	1.15	4.05667069207073	0.008382343378995436
security	88616	418.8688446283597	5.622078058835379	8	2.8	3.9905007602977394	sᵻkjʊɹɹᵻɾi	sᵻkjʊɹɹᵻɾi	3.9	3.80139328682274	0.2872553980924146
loved	88066	416.26911247450937	5.619374187058904	5	1.65	4.428645054187406	lʌvd	lʌvd	1.6	4.346300487931996	0.07877187337864364
wedding	87353	412.8989142459726	5.615843740860648	7	1.8	3.967563070934221	wɛdɪŋ	wɛdɪŋ	1.55	4.037239833478056	0.0861848740191056
month	87307	412.681482102196	5.615614981595454	5	1.7	4.259868170798543	mʌnθ	mʌnθ	1.75	4.185831935729825	0.09070022190195451
sell	87251	412.4167821010767	5.615336329321471	4	1.2	4.585187302489362	sɛl	sɛl	1.0	4.328812063410026	0.013809728986132965
entire	87196	412.1568088856917	5.615062478842001	6	1.95	4.191323328330708	ɛntaɪɚ	ɛntaɪɚ	2.15	4.137119403518862	0.13053047759494213
step	86724	409.9257660191147	5.612705216897224	4	1.55	4.337361257364387	stɛp	stɛp	1.55	4.404131750753631	0.06905139378189198
lie	86697	409.7981428042893	5.612569985857083	3	1.0	4.149426152959167	laɪ	laɪ	1.0	4.476787435224352	0.0
drop	86591	409.29710351645633	5.612038671272998	4	1.75	4.284566848739134	dɹɑːp	dɹɑːp	1.8	4.281145430560117	0.09697593426742383
caught	86510	408.9142338719802	5.611632228149022	6	2.05	4.42406557542342	kɔːt	kɔːt	1.25	4.006693143276327	0.0854976764045029
evidence	86388	408.3375660123989	5.61101933574326	8	2.75	4.026101941222353	ɛvɪdəns	ɛvɪdəns	2.55	4.126074301051466	0.20809718563654786
chief	86330	408.063412439811	5.610727657042751	5	1.75	3.951349237394841	tʃiːf	tʃiːf	1.6	4.186335489376682	0.08563179563613207
glad	85994	406.4752124330952	5.609034066703131	4	1.65	4.303323185825112	ɡlæd	ɡlæd	1.6	4.286582939557983	0.07877187337864364
missing	85833	405.7141999298772	5.608220208205353	7	1.75	4.1927653381577965	mɪsɪŋ	mɪsɪŋ	1.6	3.963844965532284	0.08563179563613207
scared	85816	405.63384457239454	5.608134183745944	6	1.4	4.201835276331427	skɛɹd	skɛɹd	1.55	4.105802865446688	0.05864724862876252
born	85149	402.4810784876343	5.604745468054029	4	1.15	4.165400317421126	bɔːɹn	bɔːɹn	1.4	4.126905758523956	0.032798542397182516
pain	85076	402.1360231290323	5.604372978712011	4	1.0	4.484756026522293	peɪn	peɪn	1.0	4.271474040257842	0.0
dark	85002	401.7862409846961	5.60399506041936	4	1.25	4.242596001651021	dɑːɹk	dɑːɹk	1.0	4.209030088863838	0.017234932416044447
lucky	84982	401.6917052700107	5.60389286386347	5	1.65	4.09114878207578	lʌki	lʌki	1.2	3.6966290743620074	0.0558807601212546
changed	84702	400.3682052644141	5.602459581228641	7	1.8	4.2947700541624325	tʃeɪndʒd	tʃeɪndʒd	2.55	4.028881119220273	0.14214434116830382
excuse	84412	398.9974374014749	5.600970106398596	6	2.45	4.141809621182701	ɛkskjuːs	ɛkskjuːs	3.15	4.091316770153906	0.2212250226041949
army	84400	398.9407159726636	5.600908362757249	4	1.8	4.127313464914133	ɑːɹmi	ɑːɹmi	1.4	4.24482437861788	0.07755706825848224
middle	84013	397.1114498934999	5.598912409234311	6	1.75	3.7745666121513546	mɪdəl	mɪdəl	1.45	3.92729408836405	0.07705052208479034
pass	83972	396.9176516783946	5.598700413233339	4	1.15	4.19665385106631	pæs	pæs	1.0	4.161090347520399	0.010373737433784115
hotel	83904	396.59623024846405	5.598348581805564	5	1.8	4.083027082511852	hoʊtɛl	hoʊtɛl	2.5	4.153094035865573	0.1394075044504042
sweet	83853	396.35516417601616	5.5980845210598495	5	1.6	4.458034577217284	swiːt	swiːt	1.55	4.228516026570315	0.07249851817534843
officer	83545	394.89931416986	5.596486379488623	7	2.65	4.283646606428134	ɑːfɪsɚ	ɑːfɪsɚ	2.2	4.302566933204405	0.18108999133536335
attack	83280	393.6467159502775	5.595106632634073	6	2.25	4.18653824807925	ɐtæk	ɐtæk	1.6	4.050301473146564	0.11934157847857677
wear	83242	393.4670980923751	5.594908422300318	4	1.15	4.7113930672214	wɛɹ	wɛɹ	1.0	4.1181448917497	0.010373737433784115
coffee	82872	391.71818737069407	5.592973736192653	6	2.45	3.956288639815504	kɔfi	kɔfi	1.8	3.803242944445534	0.14436450311097326
watching	82847	391.6000177273372	5.592842702791174	8	1.75	3.8741969226453215	wɑːtʃɪŋ	wɑːtʃɪŋ	2.25	4.307560656570746	0.12210795548389775
history	82751	391.146246296847	5.592339166819323	7	2.75	4.233884968985793	hɪstɚɹi	hɪstɚɹi	2.45	3.957978467095175	0.20232092240249938
questions	82745	391.1178855824413	5.592307676428105	9	2.95	4.057109748909026	kwɛstʃənz	kwɛstʃənz	3.1	4.072861851281843	0.25319971483278747
daddy	82667	390.749196295168	5.591898093422044	5	1.7	4.092193094009637	dædi	dædi	1.1	4.052984131740215	0.05343513317928645
completely	82300	389.0144659306897	5.589965751343863	10	3.3	4.038047012910541	kəmpliːtli	kəmpliːtli	3.9	3.9373353354751934	0.3225162557594549
station	82259	388.8206677155845	5.589749341738475	7	1.95	4.051508049650442	steɪʃən	steɪʃən	2.05	4.077906577886525	0.12490039864887573
spend	82050	387.83276949712143	5.5886445015207045	5	1.75	4.316887834124096	spɛnd	spɛnd	1.6	4.411279651166278	0.08563179563613207
hang	82038	387.7760480683101	5.588580980315106	4	1.0	4.318674210598745	hæŋ	hæŋ	1.0	4.313209027680518	0.0
train	81661	385.99404984648913	5.586580610011772	5	1.45	4.360138403327001	tɹeɪn	tɹeɪn	1.0	4.408422396400707	0.030829861270421016
american	81380	384.6658230551584	5.58508360164886	8	2.5	4.218263176810888	ɐmɛɹɪkən	ɐmɛɹɪkən	2.7	4.021629637050009	0.1995756761321015
force	81322	384.3916694825705	5.58477396708976	5	1.65	4.177691156363163	foːɹs	foːɹs	1.6	4.079360623686327	0.07877187337864364
bitch	81268	384.1364230529197	5.5844854880580215	5	1.45	4.520669884599744	bɪtʃ	bɪtʃ	1.25	4.186858753038567	0.04516350682735066
moving	81175	383.6968319796323	5.583988213429632	6	1.7	4.188166089019485	muːvɪŋ	muːvɪŋ	1.85	3.963546635412316	0.09632827908527124
clothes	81107	383.37541054970177	5.583624254068793	7	2.4	3.986725129869839	kloʊðz	kloʊðz	1.85	3.900141176825597	0.14396549113067544
situation	80782	381.8392051860629	5.581880517357385	9	2.7	3.926428074293277	sɪtʃuːeɪʃən	sɪtʃuːeɪʃən	4.25	3.981074216490439	0.29896303815752706
space	80522	380.6102408951519	5.580480469459198	5	1.65	4.239757288231845	speɪs	speɪs	1.7	4.349287203348164	0.0844241650439914
sun	80473	380.3786283941725	5.580216108078156	3	1.0	4.414848249072932	sʌn	sʌn	1.0	4.173794846525351	0.0
single	80440	380.2226444649415	5.580037978056297	6	1.75	3.870761078850296	sɪŋɡəl	sɪŋɡəl	1.8	4.093349101662239	0.09697593426742383
blue	80085	378.5446355292744	5.578117096045183	4	1.75	4.266073904791463	bluː	bluː	1.15	4.226168056496979	0.059693662676618214
